,Charging Profile
2016-01-01 04:57:00+00:00,73.90000000000002
2016-01-01 04:58:00+00:00,70.20000000000002
2016-01-01 04:59:00+00:00,70.20000000000002
2016-01-01 05:00:00+00:00,88.60000000000004
2016-01-01 05:01:00+00:00,88.60000000000004
2016-01-01 05:02:00+00:00,92.30000000000003
2016-01-01 05:03:00+00:00,84.90000000000003
2016-01-01 05:04:00+00:00,73.90000000000003
2016-01-01 05:05:00+00:00,73.90000000000003
2016-01-01 05:06:00+00:00,171.7999999999999
2016-01-01 05:07:00+00:00,48.10000000000001
2016-01-01 05:08:00+00:00,48.10000000000001
2016-01-01 05:09:00+00:00,59.100000000000016
2016-01-01 05:10:00+00:00,182.79999999999995
2016-01-01 05:11:00+00:00,59.100000000000016
2016-01-01 05:12:00+00:00,59.100000000000016
2016-01-01 05:13:00+00:00,59.100000000000016
2016-01-01 05:14:00+00:00,62.80000000000002
2016-01-01 05:15:00+00:00,59.100000000000016
2016-01-01 05:16:00+00:00,66.4
2016-01-01 05:17:00+00:00,66.4
2016-01-01 05:18:00+00:00,62.70000000000001
2016-01-01 05:19:00+00:00,62.70000000000001
2016-01-01 05:20:00+00:00,62.70000000000001
2016-01-01 05:21:00+00:00,70.10000000000002
2016-01-01 05:22:00+00:00,66.40000000000002
2016-01-01 05:23:00+00:00,55.40000000000002
2016-01-01 05:24:00+00:00,59.10000000000002
2016-01-01 05:25:00+00:00,51.70000000000002
2016-01-01 05:26:00+00:00,55.40000000000002
2016-01-01 05:27:00+00:00,66.40000000000002
2016-01-01 05:28:00+00:00,81.10000000000002
2016-01-01 05:29:00+00:00,84.80000000000003
2016-01-01 05:30:00+00:00,88.50000000000003
2016-01-01 05:31:00+00:00,106.90000000000003
2016-01-01 05:32:00+00:00,106.90000000000003
2016-01-01 05:33:00+00:00,88.50000000000003
2016-01-01 05:34:00+00:00,99.50000000000003
2016-01-01 05:35:00+00:00,95.80000000000003
2016-01-01 05:36:00+00:00,103.10000000000002
2016-01-01 05:37:00+00:00,110.50000000000001
2016-01-01 05:38:00+00:00,125.20000000000002
2016-01-01 05:39:00+00:00,125.20000000000002
2016-01-01 05:40:00+00:00,125.20000000000002
2016-01-01 05:41:00+00:00,99.50000000000001
2016-01-01 05:42:00+00:00,99.50000000000001
2016-01-01 05:43:00+00:00,99.50000000000001
2016-01-01 05:44:00+00:00,99.50000000000001
2016-01-01 05:45:00+00:00,95.80000000000001
2016-01-01 05:46:00+00:00,215.8
2016-01-01 05:47:00+00:00,95.80000000000003
2016-01-01 05:48:00+00:00,99.50000000000003
2016-01-01 05:49:00+00:00,99.50000000000003
2016-01-01 05:50:00+00:00,103.20000000000003
2016-01-01 05:51:00+00:00,103.20000000000003
2016-01-01 05:52:00+00:00,106.90000000000003
2016-01-01 05:53:00+00:00,99.60000000000002
2016-01-01 05:54:00+00:00,95.90000000000003
2016-01-01 05:55:00+00:00,117.90000000000003
2016-01-01 05:56:00+00:00,103.20000000000003
2016-01-01 05:57:00+00:00,88.50000000000003
2016-01-01 05:58:00+00:00,84.80000000000003
2016-01-01 05:59:00+00:00,84.80000000000003
2016-01-01 06:00:00+00:00,84.80000000000003
2016-01-01 06:01:00+00:00,84.80000000000003
2016-01-01 06:02:00+00:00,66.40000000000002
2016-01-01 06:03:00+00:00,70.10000000000002
2016-01-01 06:04:00+00:00,66.40000000000002
2016-01-01 06:05:00+00:00,62.70000000000001
