,Mobility Profile
2016-01-01 18:20:00+00:00,679804.4167629379
2016-01-01 18:21:00+00:00,686440.7481267655
2016-01-01 18:22:00+00:00,676629.8496236205
2016-01-01 18:23:00+00:00,650071.6250708264
2016-01-01 18:24:00+00:00,628221.7391104947
2016-01-01 18:25:00+00:00,615909.5237134935
2016-01-01 18:26:00+00:00,644319.4258625928
2016-01-01 18:27:00+00:00,650878.9410180654
2016-01-01 18:28:00+00:00,628250.5088992175
2016-01-01 18:29:00+00:00,598531.1021067466
2016-01-01 18:30:00+00:00,596120.7317131882
2016-01-01 18:31:00+00:00,638702.6046625732
2016-01-01 18:32:00+00:00,647584.0724423757
2016-01-01 18:33:00+00:00,629282.5500206203
2016-01-01 18:34:00+00:00,624894.721352168
2016-01-01 18:35:00+00:00,664012.7180156182
2016-01-01 18:36:00+00:00,613566.0640766001
2016-01-01 18:37:00+00:00,590787.747478288
2016-01-01 18:38:00+00:00,591684.7946398278
2016-01-01 18:39:00+00:00,598567.2273370677
2016-01-01 18:40:00+00:00,618543.8277040989
2016-01-01 18:41:00+00:00,618164.7223419318
2016-01-01 18:42:00+00:00,638624.1780893414
2016-01-01 18:43:00+00:00,660653.8551023974
2016-01-01 18:44:00+00:00,643462.1851529606
2016-01-01 18:45:00+00:00,661177.2698031219
2016-01-01 18:46:00+00:00,642030.4024803962
2016-01-01 18:47:00+00:00,621997.100981283
2016-01-01 18:48:00+00:00,645292.9646594904
2016-01-01 18:49:00+00:00,629337.4219795739
2016-01-01 18:50:00+00:00,646722.2845209456
2016-01-01 18:51:00+00:00,643219.3511051502
2016-01-01 18:52:00+00:00,585022.8179696375
2016-01-01 18:53:00+00:00,575402.2578317093
2016-01-01 18:54:00+00:00,552295.7838912586
2016-01-01 18:55:00+00:00,556447.1542629296
2016-01-01 18:56:00+00:00,544459.3870921
2016-01-01 18:57:00+00:00,564027.3214377617
2016-01-01 18:58:00+00:00,581618.1106132513
2016-01-01 18:59:00+00:00,604251.4688094707
2016-01-01 19:00:00+00:00,616757.8770109656
2016-01-01 19:01:00+00:00,587774.1224541729
2016-01-01 19:02:00+00:00,560954.9133889854
2016-01-01 19:03:00+00:00,561642.5307211354
2016-01-01 19:04:00+00:00,532453.3851913705
2016-01-01 19:05:00+00:00,536825.2162927301
2016-01-01 19:06:00+00:00,517900.72542344476
2016-01-01 19:07:00+00:00,507951.73448778264
2016-01-01 19:08:00+00:00,485568.78654897865
2016-01-01 19:09:00+00:00,494803.0578229166
2016-01-01 19:10:00+00:00,498974.110414526
2016-01-01 19:11:00+00:00,507787.02147073235
2016-01-01 19:12:00+00:00,524389.1637276436
2016-01-01 19:13:00+00:00,534914.7286093871
2016-01-01 19:14:00+00:00,518277.62932104
2016-01-01 19:15:00+00:00,504691.18422901974
2016-01-01 19:16:00+00:00,475693.97526692937
2016-01-01 19:17:00+00:00,474983.689347855
2016-01-01 19:18:00+00:00,475696.119705336
2016-01-01 19:19:00+00:00,492120.1732573829
2016-01-01 19:20:00+00:00,510520.2597374676
2016-01-01 19:21:00+00:00,501430.626275393
2016-01-01 19:22:00+00:00,516710.83771625964
2016-01-01 19:23:00+00:00,479695.9617786938
2016-01-01 19:24:00+00:00,487147.81915144203
2016-01-01 19:25:00+00:00,459331.6708112847
2016-01-01 19:26:00+00:00,442799.3119041931
2016-01-01 19:27:00+00:00,444303.50059780147
2016-01-01 19:28:00+00:00,437653.52567805874
2016-01-01 19:29:00+00:00,422666.98915047897
2016-01-01 19:30:00+00:00,397798.21144647826
2016-01-01 19:31:00+00:00,397798.2046242983
2016-01-01 19:32:00+00:00,408160.78911986994
2016-01-01 19:33:00+00:00,393786.1146402343
2016-01-01 19:34:00+00:00,382616.7157238955
2016-01-01 19:35:00+00:00,373777.1791836907
2016-01-01 19:36:00+00:00,381134.6116922363
2016-01-01 19:37:00+00:00,393474.36531092995
2016-01-01 19:38:00+00:00,366797.1607451249
2016-01-01 19:39:00+00:00,356691.91069452156
2016-01-01 19:40:00+00:00,363455.2707997892
2016-01-01 19:41:00+00:00,342586.4305154563
2016-01-01 19:42:00+00:00,367830.7989366581
2016-01-01 19:43:00+00:00,354985.4877331479
2016-01-01 19:44:00+00:00,366461.1295121271
2016-01-01 19:45:00+00:00,385606.26562930195
2016-01-01 19:46:00+00:00,395120.46853840706
2016-01-01 19:47:00+00:00,404824.2633209252
2016-01-01 19:48:00+00:00,392755.1140740901
2016-01-01 19:49:00+00:00,393377.6406423357
2016-01-01 19:50:00+00:00,378692.7072600721
2016-01-01 19:51:00+00:00,398122.5607219116
2016-01-01 19:52:00+00:00,373970.40654492815
2016-01-01 19:53:00+00:00,383795.6061409224
2016-01-01 19:54:00+00:00,364932.72490002157
2016-01-01 19:55:00+00:00,330206.96064783685
2016-01-01 19:56:00+00:00,298422.85775020294
2016-01-01 19:57:00+00:00,300310.0577715703
2016-01-01 19:58:00+00:00,300310.0486753303
2016-01-01 19:59:00+00:00,275236.77868724946
2016-01-01 20:00:00+00:00,273387.29273024685
2016-01-01 20:01:00+00:00,271950.80388495454
2016-01-01 20:02:00+00:00,280841.835430477
2016-01-01 20:03:00+00:00,309860.8192818748
2016-01-01 20:04:00+00:00,309226.9623213698
2016-01-01 20:05:00+00:00,276244.65434186475
2016-01-01 20:06:00+00:00,247977.4695492169
2016-01-01 20:07:00+00:00,257582.0944402382
2016-01-01 20:08:00+00:00,257939.76029004809
2016-01-01 20:09:00+00:00,257939.7671320281
2016-01-01 20:10:00+00:00,257939.77739499812
2016-01-01 20:11:00+00:00,255905.39747471228
2016-01-01 20:12:00+00:00,275949.07483604137
2016-01-01 20:13:00+00:00,264368.84504020185
2016-01-01 20:14:00+00:00,264828.80513907364
2016-01-01 20:15:00+00:00,305066.87362901284
2016-01-01 20:16:00+00:00,295462.26812360156
2016-01-01 20:17:00+00:00,318791.67459873174
2016-01-01 20:18:00+00:00,318391.7016888328
2016-01-01 20:19:00+00:00,323851.3104066502
2016-01-01 20:20:00+00:00,334260.322779966
2016-01-01 20:21:00+00:00,325284.4469381145
2016-01-01 20:22:00+00:00,338848.4495930145
2016-01-01 20:23:00+00:00,283450.93498231866
2016-01-01 20:24:00+00:00,320757.9183668231
2016-01-01 20:25:00+00:00,320757.930910453
2016-01-01 20:26:00+00:00,284781.7427927261
2016-01-01 20:27:00+00:00,268927.6877939287
2016-01-01 20:28:00+00:00,296633.69155372086
2016-01-01 20:29:00+00:00,313600.1958459588
2016-01-01 20:30:00+00:00,304940.29793607275
2016-01-01 20:31:00+00:00,304940.3116200327
2016-01-01 20:32:00+00:00,306086.7758681309
2016-01-01 20:33:00+00:00,300627.3095919201
2016-01-01 20:34:00+00:00,290975.71627060033
2016-01-01 20:35:00+00:00,299274.1494872248
2016-01-01 20:36:00+00:00,264992.34720426885
2016-01-01 20:37:00+00:00,265910.135924192
2016-01-01 20:38:00+00:00,236170.8088392385
2016-01-01 20:39:00+00:00,254063.80165583597
2016-01-01 20:40:00+00:00,275265.3956353346
2016-01-01 20:41:00+00:00,247372.26934121523
2016-01-01 20:42:00+00:00,260008.8399667227
2016-01-01 20:43:00+00:00,279589.71444015665
2016-01-01 20:44:00+00:00,299205.49735973135
2016-01-01 20:45:00+00:00,307157.00167309615
2016-01-01 20:46:00+00:00,293758.2177354526
2016-01-01 20:47:00+00:00,327873.90602089005
2016-01-01 20:48:00+00:00,330863.9340895463
2016-01-01 20:49:00+00:00,322795.3525016469
2016-01-01 20:50:00+00:00,325858.59645199426
2016-01-01 20:51:00+00:00,353325.6497162332
2016-01-01 20:52:00+00:00,317063.17497309524
2016-01-01 20:53:00+00:00,363482.49277995323
2016-01-01 20:54:00+00:00,382046.2150762001
2016-01-01 20:55:00+00:00,395126.58168204717
2016-01-01 20:56:00+00:00,395315.93956127146
2016-01-01 20:57:00+00:00,403004.24734958523
2016-01-01 20:58:00+00:00,379890.8514145858
2016-01-01 20:59:00+00:00,405657.2963290958
2016-01-01 21:00:00+00:00,369806.03961584554
2016-01-01 21:01:00+00:00,337152.7007615657
2016-01-01 21:02:00+00:00,330230.09430783434
2016-01-01 21:03:00+00:00,334346.96101626253
2016-01-01 21:04:00+00:00,332181.194212141
2016-01-01 21:05:00+00:00,344805.0159722475
2016-01-01 21:06:00+00:00,315164.45624697756
2016-01-01 21:07:00+00:00,351659.03328351956
2016-01-01 21:08:00+00:00,344460.6836723863
2016-01-01 21:09:00+00:00,321911.3091190169
2016-01-01 21:10:00+00:00,359115.90476509335
2016-01-01 21:11:00+00:00,378655.58467504854
2016-01-01 21:12:00+00:00,350527.91654164833
2016-01-01 21:13:00+00:00,317387.0607798992
2016-01-01 21:14:00+00:00,333899.2049577118
2016-01-01 21:15:00+00:00,373399.28990139335
2016-01-01 21:16:00+00:00,367340.8660432857
2016-01-01 21:17:00+00:00,351202.4222793603
2016-01-01 21:18:00+00:00,367928.3026867439
2016-01-01 21:19:00+00:00,343954.43548361794
2016-01-01 21:20:00+00:00,363131.81533974287
2016-01-01 21:21:00+00:00,344106.01775500097
2016-01-01 21:22:00+00:00,297954.0372877982
2016-01-01 21:23:00+00:00,318462.98263431655
2016-01-01 21:24:00+00:00,300493.2025493135
2016-01-01 21:25:00+00:00,280776.50426702877
2016-01-01 21:26:00+00:00,242106.46612947318
2016-01-01 21:27:00+00:00,262617.9914420361
2016-01-01 21:28:00+00:00,229772.28923271483
2016-01-01 21:29:00+00:00,261733.5442197578
2016-01-01 21:30:00+00:00,320599.781017501
2016-01-01 21:31:00+00:00,374839.4105299767
2016-01-01 21:32:00+00:00,364886.28823606094
2016-01-01 21:33:00+00:00,378606.5002956467
2016-01-01 21:34:00+00:00,393043.8609139715
2016-01-01 21:35:00+00:00,341315.3380973818
2016-01-01 21:36:00+00:00,367185.2953000022
2016-01-01 21:37:00+00:00,362286.4511083036
2016-01-01 21:38:00+00:00,303536.78766506223
2016-01-01 21:39:00+00:00,331751.72897155845
2016-01-01 21:40:00+00:00,340425.35106405616
2016-01-01 21:41:00+00:00,325005.4836760703
2016-01-01 21:42:00+00:00,340388.6402864376
2016-01-01 21:43:00+00:00,356476.9087731927
2016-01-01 21:44:00+00:00,366051.4488368631
2016-01-01 21:45:00+00:00,346521.3345282025
2016-01-01 21:46:00+00:00,362837.1506009767
2016-01-01 21:47:00+00:00,320811.74945575127
2016-01-01 21:48:00+00:00,312626.16072406934
2016-01-01 21:49:00+00:00,309168.2746802716
2016-01-01 21:50:00+00:00,312372.18837332394
2016-01-01 21:51:00+00:00,329303.83426363714
2016-01-01 21:52:00+00:00,302091.81845511193
2016-01-01 21:53:00+00:00,272314.44036803494
2016-01-01 21:54:00+00:00,256517.71174176515
2016-01-01 21:55:00+00:00,225191.30668152194
2016-01-01 21:56:00+00:00,267690.4779325786
2016-01-01 21:57:00+00:00,273156.9687407478
2016-01-01 21:58:00+00:00,245028.73169961665
2016-01-01 21:59:00+00:00,199017.7914343991
2016-01-01 22:00:00+00:00,187471.85035369836
2016-01-01 22:01:00+00:00,150823.72218431468
2016-01-01 22:02:00+00:00,129680.14319543677
2016-01-01 22:03:00+00:00,131936.9067251985
2016-01-01 22:04:00+00:00,121787.07618385393
2016-01-01 22:05:00+00:00,133205.51688977555
2016-01-01 22:06:00+00:00,168597.73216660263
2016-01-01 22:07:00+00:00,181262.05754715903
2016-01-01 22:08:00+00:00,200850.5331250099
2016-01-01 22:09:00+00:00,219747.21795850797
2016-01-01 22:10:00+00:00,232454.63287264862
2016-01-01 22:11:00+00:00,247295.02115397024
2016-01-01 22:12:00+00:00,247295.02115397024
2016-01-01 22:13:00+00:00,244319.03936284664
2016-01-01 22:14:00+00:00,216465.01760255173
2016-01-01 22:15:00+00:00,211744.47185631839
2016-01-01 22:16:00+00:00,186846.92986346272
2016-01-01 22:17:00+00:00,187181.5372764908
2016-01-01 22:18:00+00:00,186613.54679639367
2016-01-01 22:19:00+00:00,213178.19596394588
2016-01-01 22:20:00+00:00,259776.84105358127
2016-01-01 22:21:00+00:00,245530.92455915496
2016-01-01 22:22:00+00:00,266593.0459782712
2016-01-01 22:23:00+00:00,267840.1053555345
2016-01-01 22:24:00+00:00,286086.5830725618
2016-01-01 22:25:00+00:00,298828.4003394595
2016-01-01 22:26:00+00:00,269215.21471366053
2016-01-01 22:27:00+00:00,269892.52189704176
2016-01-01 22:28:00+00:00,222054.55978867307
2016-01-01 22:29:00+00:00,205240.50139083705
2016-01-01 22:30:00+00:00,205902.08957078363
2016-01-01 22:31:00+00:00,190205.212032601
2016-01-01 22:32:00+00:00,167581.54408016746
2016-01-01 22:33:00+00:00,194114.17142362133
2016-01-01 22:34:00+00:00,214876.8356983161
2016-01-01 22:35:00+00:00,161193.140743632
2016-01-01 22:36:00+00:00,175728.52398643983
2016-01-01 22:37:00+00:00,161506.83382826648
2016-01-01 22:38:00+00:00,175044.6695239134
2016-01-01 22:39:00+00:00,156260.6612042423
2016-01-01 22:40:00+00:00,168226.33202568832
2016-01-01 22:41:00+00:00,147177.05840728834
2016-01-01 22:42:00+00:00,110479.80938669223
2016-01-01 22:43:00+00:00,89123.31952460819
2016-01-01 22:44:00+00:00,163894.32932506799
2016-01-01 22:45:00+00:00,166137.740221098
2016-01-01 22:46:00+00:00,176388.55893225945
2016-01-01 22:47:00+00:00,164381.92480772184
2016-01-01 22:48:00+00:00,155424.77951318576
2016-01-01 22:49:00+00:00,129124.60509330757
2016-01-01 22:50:00+00:00,129765.73662015011
2016-01-01 22:51:00+00:00,158404.34940387783
2016-01-01 22:52:00+00:00,127981.27884586107
2016-01-01 22:53:00+00:00,96853.65110367832
2016-01-01 22:54:00+00:00,62115.63654545364
2016-01-01 22:55:00+00:00,70176.91131983676
2016-01-01 22:56:00+00:00,93836.20077559086
2016-01-01 22:57:00+00:00,112829.51193449747
2016-01-01 22:58:00+00:00,112829.49820505748
2016-01-01 22:59:00+00:00,107632.88433203229
2016-01-01 23:00:00+00:00,0.3752713600000003
2016-01-01 23:01:00+00:00,0.3799673600000003
2016-01-01 23:02:00+00:00,15321.778292059635
2016-01-01 23:03:00+00:00,24261.575090833445
2016-01-01 23:04:00+00:00,24261.576235313445
2016-01-01 23:05:00+00:00,24261.578524273446
2016-01-01 23:06:00+00:00,24261.585391153447
2016-01-01 23:07:00+00:00,24261.589969073448
2016-01-01 23:08:00+00:00,24261.59683595345
2016-01-01 23:09:00+00:00,24261.59912491345
2016-01-01 23:10:00+00:00,24261.60026939345
2016-01-01 23:11:00+00:00,32181.563513306148
2016-01-01 23:12:00+00:00,32181.570380186145
2016-01-01 23:13:00+00:00,14957.85833057556
2016-01-01 23:14:00+00:00,7920.393568392698
2016-01-01 23:15:00+00:00,43329.929840725315
2016-01-01 23:16:00+00:00,50295.11669984342
2016-01-01 23:17:00+00:00,50295.11784432342
2016-01-01 23:18:00+00:00,58159.57518866972
2016-01-01 23:19:00+00:00,50239.62682299703
2016-01-01 23:20:00+00:00,50239.627967477034
2016-01-01 23:21:00+00:00,59715.05631683267
2016-01-01 23:22:00+00:00,77369.85571328501
2016-01-01 23:23:00+00:00,67959.38791316564
2016-01-01 23:24:00+00:00,67959.39363556565
2016-01-01 23:25:00+00:00,49365.83665866448
2016-01-01 23:26:00+00:00,49614.36395400868
2016-01-01 23:27:00+00:00,65542.71599468784
2016-01-01 23:28:00+00:00,65368.5418983648
2016-01-01 23:29:00+00:00,55999.141135916776
2016-01-01 23:30:00+00:00,86457.36043666948
2016-01-01 23:31:00+00:00,76981.93780971387
2016-01-01 23:32:00+00:00,76981.94238763387
2016-01-01 23:33:00+00:00,75886.37005811138
2016-01-01 23:34:00+00:00,87162.99685657052
2016-01-01 23:35:00+00:00,87163.00143449052
2016-01-01 23:36:00+00:00,78015.9515403628
2016-01-01 23:37:00+00:00,77253.46503742712
2016-01-01 23:38:00+00:00,77253.46847086713
2016-01-01 23:39:00+00:00,44246.852578439444
2016-01-01 23:40:00+00:00,37246.41257736878
2016-01-01 23:41:00+00:00,37246.41372184877
2016-01-01 23:42:00+00:00,15355.790891234663
2016-01-01 23:43:00+00:00,15355.795469154666
2016-01-01 23:44:00+00:00,25702.01072452339
2016-01-01 23:45:00+00:00,25702.01873588339
2016-01-01 23:46:00+00:00,25702.021024843387
2016-01-01 23:47:00+00:00,25531.784175915855
2016-01-01 23:48:00+00:00,25531.787609355855
2016-01-01 23:49:00+00:00,25531.792187275856
2016-01-01 23:50:00+00:00,25531.794476235857
2016-01-01 23:51:00+00:00,34819.71169618744
2016-01-01 23:52:00+00:00,27446.822894631838
2016-01-01 23:53:00+00:00,25340.434976171073
2016-01-01 23:54:00+00:00,25340.439554091074
2016-01-01 23:55:00+00:00,25340.444132011075
2016-01-01 23:56:00+00:00,32886.93628223384
2016-01-01 23:57:00+00:00,24891.770484088556
2016-01-01 23:58:00+00:00,31775.301586014168
2016-01-01 23:59:00+00:00,31775.30616393417
2016-01-02 00:00:00+00:00,31354.859726361778
2016-01-02 00:01:00+00:00,22096.835235453447
2016-01-02 00:02:00+00:00,22096.838673543443
2016-01-02 00:03:00+00:00,31309.67803697888
2016-01-02 00:04:00+00:00,37825.75419606621
2016-01-02 00:05:00+00:00,44143.295250480965
2016-01-02 00:06:00+00:00,36586.5998737216
2016-01-02 00:07:00+00:00,44765.09138050426
2016-01-02 00:08:00+00:00,53129.32903988357
2016-01-02 00:09:00+00:00,53129.33247797357
2016-01-02 00:10:00+00:00,66348.02689733011
2016-01-02 00:11:00+00:00,66348.02804336011
2016-01-02 00:12:00+00:00,72999.09878791875
2016-01-02 00:13:00+00:00,88772.1073977931
2016-01-02 00:14:00+00:00,107649.05074610077
2016-01-02 00:15:00+00:00,99715.25484854412
2016-01-02 00:16:00+00:00,108594.58250574104
2016-01-02 00:17:00+00:00,101766.33677678854
2016-01-02 00:18:00+00:00,83986.78443440283
2016-01-02 00:19:00+00:00,92021.25953877684
2016-01-02 00:20:00+00:00,107205.29913084947
2016-01-02 00:21:00+00:00,78859.43350685915
2016-01-02 00:22:00+00:00,78859.44038303915
2016-01-02 00:23:00+00:00,61995.299330455724
2016-01-02 00:24:00+00:00,55542.82366733234
2016-01-02 00:25:00+00:00,56164.923825533486
2016-01-02 00:26:00+00:00,46450.45070259398
2016-01-02 00:27:00+00:00,52022.23067594218
2016-01-02 00:28:00+00:00,52022.23067594218
2016-01-02 00:29:00+00:00,60585.61916410272
2016-01-02 00:30:00+00:00,60585.61916410272
2016-01-02 00:31:00+00:00,45634.368034030544
2016-01-02 00:32:00+00:00,37367.10905177605
2016-01-02 00:33:00+00:00,30030.211114525435
2016-01-02 00:34:00+00:00,49282.86873795634
2016-01-02 00:35:00+00:00,48912.16445196568
2016-01-02 00:36:00+00:00,60458.74251631304
2016-01-02 00:37:00+00:00,67872.8914767527
2016-01-02 00:38:00+00:00,67872.8914767527
2016-01-02 00:39:00+00:00,76824.66399756215
2016-01-02 00:40:00+00:00,71726.66635273637
2016-01-02 00:41:00+00:00,71726.66635273637
2016-01-02 00:42:00+00:00,52474.008729305475
2016-01-02 00:43:00+00:00,58180.500431215085
2016-01-02 00:44:00+00:00,58180.500431215085
2016-01-02 00:45:00+00:00,39264.17005082113
2016-01-02 00:46:00+00:00,48558.967576880816
2016-01-02 00:47:00+00:00,56305.582526258564
2016-01-02 00:48:00+00:00,56305.582526258564
2016-01-02 00:49:00+00:00,40743.23631512709
2016-01-02 00:50:00+00:00,49009.654662349916
2016-01-02 00:51:00+00:00,39843.80119506695
2016-01-02 00:52:00+00:00,47163.23271695593
2016-01-02 00:53:00+00:00,65412.35137331611
2016-01-02 00:54:00+00:00,89136.6554670586
2016-01-02 00:55:00+00:00,93120.39920091936
2016-01-02 00:56:00+00:00,99710.44705668096
2016-01-02 00:57:00+00:00,82669.03458124347
2016-01-02 00:58:00+00:00,82669.03458124347
2016-01-02 00:59:00+00:00,83292.73721296608
2016-01-02 01:00:00+00:00,75147.83886059716
2016-01-02 01:01:00+00:00,77057.51576733978
2016-01-02 01:02:00+00:00,86326.3363195848
2016-01-02 01:03:00+00:00,101604.7042234469
2016-01-02 01:04:00+00:00,99416.59735570641
2016-01-02 01:05:00+00:00,117490.9233342654
2016-01-02 01:06:00+00:00,142566.73518037872
2016-01-02 01:07:00+00:00,133092.8666758245
2016-01-02 01:08:00+00:00,147875.3545415469
2016-01-02 01:09:00+00:00,148326.64784519933
2016-01-02 01:10:00+00:00,147587.6597618169
2016-01-02 01:11:00+00:00,139686.1183534709
2016-01-02 01:12:00+00:00,119135.24605276532
2016-01-02 01:13:00+00:00,112242.90545295904
2016-01-02 01:14:00+00:00,107576.71448330178
2016-01-02 01:15:00+00:00,99277.20332915787
2016-01-02 01:16:00+00:00,81031.41595351344
2016-01-02 01:17:00+00:00,64613.01593969396
2016-01-02 01:18:00+00:00,56420.23341975138
2016-01-02 01:19:00+00:00,64410.93528088863
2016-01-02 01:20:00+00:00,49601.6662093773
2016-01-02 01:21:00+00:00,23350.250779361486
2016-01-02 01:22:00+00:00,33298.27199809811
2016-01-02 01:23:00+00:00,60013.16370050217
2016-01-02 01:24:00+00:00,72525.118388001
2016-01-02 01:25:00+00:00,83917.85868814657
2016-01-02 01:26:00+00:00,83917.85868814657
2016-01-02 01:27:00+00:00,83917.85868814657
2016-01-02 01:28:00+00:00,75099.98284483954
2016-01-02 01:29:00+00:00,75099.98284483954
2016-01-02 01:30:00+00:00,67109.2809837023
2016-01-02 01:31:00+00:00,58493.076588081174
2016-01-02 01:32:00+00:00,35115.16080680878
2016-01-02 01:33:00+00:00,32290.809475416412
2016-01-02 01:34:00+00:00,40553.87031486746
2016-01-02 01:35:00+00:00,22620.21618423456
2016-01-02 01:36:00+00:00,22620.21618423456
2016-01-02 01:37:00+00:00,22620.21618423456
2016-01-02 01:38:00+00:00,29025.11684195828
2016-01-02 01:39:00+00:00,29025.11684195828
2016-01-02 01:40:00+00:00,29025.11684195828
2016-01-02 01:41:00+00:00,29025.11684195828
2016-01-02 01:42:00+00:00,37420.38924443357
2016-01-02 01:43:00+00:00,30187.663031424352
2016-01-02 01:44:00+00:00,29512.140992359757
2016-01-02 01:45:00+00:00,58134.738667514255
2016-01-02 01:46:00+00:00,68335.62409488589
2016-01-02 01:47:00+00:00,69155.52284522126
2016-01-02 01:48:00+00:00,79019.44151584945
2016-01-02 01:49:00+00:00,79019.44151584945
2016-01-02 01:50:00+00:00,72614.54085812572
2016-01-02 01:51:00+00:00,72614.54085812572
2016-01-02 01:52:00+00:00,73544.36230179673
2016-01-02 01:53:00+00:00,82809.06062575802
2016-01-02 01:54:00+00:00,82809.06062575802
2016-01-02 01:55:00+00:00,108447.31017548362
2016-01-02 01:56:00+00:00,91943.86598020761
2016-01-02 01:57:00+00:00,85955.61075947604
2016-01-02 01:58:00+00:00,92046.90836690403
2016-01-02 01:59:00+00:00,83747.45127928187
2016-01-02 02:00:00+00:00,89582.65126854286
2016-01-02 02:01:00+00:00,100332.88556466179
2016-01-02 02:02:00+00:00,100332.88556466179
2016-01-02 02:03:00+00:00,109054.45679530154
2016-01-02 02:04:00+00:00,102177.70611839941
2016-01-02 02:05:00+00:00,86505.92425097305
2016-01-02 02:06:00+00:00,110479.74531085519
2016-01-02 02:07:00+00:00,116786.28598468914
2016-01-02 02:08:00+00:00,105682.76493915624
2016-01-02 02:09:00+00:00,98662.28829513911
2016-01-02 02:10:00+00:00,107084.88316369684
2016-01-02 02:11:00+00:00,107084.88316369684
2016-01-02 02:12:00+00:00,107591.89986232154
2016-01-02 02:13:00+00:00,94129.64314013024
2016-01-02 02:14:00+00:00,116274.13567121107
2016-01-02 02:15:00+00:00,93289.28125572056
2016-01-02 02:16:00+00:00,92544.25675507914
2016-01-02 02:17:00+00:00,84237.4722794916
2016-01-02 02:18:00+00:00,78651.55482682842
2016-01-02 02:19:00+00:00,71711.15148494228
2016-01-02 02:20:00+00:00,71711.15148494228
2016-01-02 02:21:00+00:00,63288.55661638457
2016-01-02 02:22:00+00:00,33132.39253279746
2016-01-02 02:23:00+00:00,33132.39253279746
2016-01-02 02:24:00+00:00,68281.58738146976
2016-01-02 02:25:00+00:00,74106.4797014424
2016-01-02 02:26:00+00:00,46842.71531788495
2016-01-02 02:27:00+00:00,54613.491846329176
2016-01-02 02:28:00+00:00,54613.491846329176
2016-01-02 02:29:00+00:00,62380.09935264223
2016-01-02 02:30:00+00:00,63549.485853176586
2016-01-02 02:31:00+00:00,78332.77598237593
2016-01-02 02:32:00+00:00,69392.61295339734
2016-01-02 02:33:00+00:00,69392.61295339734
2016-01-02 02:34:00+00:00,42353.496316367185
2016-01-02 02:35:00+00:00,34243.418104725075
2016-01-02 02:36:00+00:00,34243.418104725075
2016-01-02 02:37:00+00:00,34243.418104725075
2016-01-02 02:38:00+00:00,28375.55085902509
2016-01-02 02:39:00+00:00,20608.94335271201
2016-01-02 02:40:00+00:00,16339.650502499253
2016-01-02 02:41:00+00:00,34763.2354110284
2016-01-02 02:42:00+00:00,41993.73326757707
2016-01-02 02:43:00+00:00,41993.73326757707
2016-01-02 02:44:00+00:00,44085.554928969235
2016-01-02 02:45:00+00:00,62942.21250974883
2016-01-02 02:46:00+00:00,71874.79005791662
2016-01-02 02:47:00+00:00,71874.79005791662
2016-01-02 02:48:00+00:00,71874.79005791662
2016-01-02 02:49:00+00:00,71874.79005791662
2016-01-02 02:50:00+00:00,78006.20148815503
2016-01-02 02:51:00+00:00,81665.99936719371
2016-01-02 02:52:00+00:00,82229.35809129008
2016-01-02 02:53:00+00:00,90350.29026720673
2016-01-02 02:54:00+00:00,89035.06487346123
2016-01-02 02:55:00+00:00,80770.16227032476
2016-01-02 02:56:00+00:00,78790.76272885506
2016-01-02 02:57:00+00:00,85996.16664911192
2016-01-02 02:58:00+00:00,101752.94589446309
2016-01-02 02:59:00+00:00,100103.03669995324
2016-01-02 03:00:00+00:00,108558.83496295515
2016-01-02 03:01:00+00:00,98385.31520113662
2016-01-02 03:02:00+00:00,96125.13784446359
2016-01-02 03:03:00+00:00,104823.63140553767
2016-01-02 03:04:00+00:00,79930.37648821092
2016-01-02 03:05:00+00:00,89710.23068129175
2016-01-02 03:06:00+00:00,89710.23068129175
2016-01-02 03:07:00+00:00,89710.23068129175
2016-01-02 03:08:00+00:00,80869.34630566351
2016-01-02 03:09:00+00:00,71958.71031581996
2016-01-02 03:10:00+00:00,80976.11287995694
2016-01-02 03:11:00+00:00,58054.51218808127
2016-01-02 03:12:00+00:00,67598.1050557286
2016-01-02 03:13:00+00:00,96196.87771597659
2016-01-02 03:14:00+00:00,103081.10244046863
2016-01-02 03:15:00+00:00,94471.73044803069
2016-01-02 03:16:00+00:00,99974.9223735851
2016-01-02 03:17:00+00:00,99974.9223735851
2016-01-02 03:18:00+00:00,110774.86874748187
2016-01-02 03:19:00+00:00,125468.63000076624
2016-01-02 03:20:00+00:00,124018.13775219927
2016-01-02 03:21:00+00:00,117225.49573352754
2016-01-02 03:22:00+00:00,107681.9028658802
2016-01-02 03:23:00+00:00,96237.53078006287
2016-01-02 03:24:00+00:00,96237.53078006287
2016-01-02 03:25:00+00:00,73181.50819458895
2016-01-02 03:26:00+00:00,57712.731700022574
2016-01-02 03:27:00+00:00,46847.03583532087
2016-01-02 03:28:00+00:00,46847.03583532087
2016-01-02 03:29:00+00:00,40024.133457868265
2016-01-02 03:30:00+00:00,59666.48700776616
2016-01-02 03:31:00+00:00,69990.79702142713
2016-01-02 03:32:00+00:00,64029.616406952046
2016-01-02 03:33:00+00:00,89896.34476424471
2016-01-02 03:34:00+00:00,89896.34476424471
2016-01-02 03:35:00+00:00,89896.34476424471
2016-01-02 03:36:00+00:00,108504.10994460803
2016-01-02 03:37:00+00:00,119835.65436843339
2016-01-02 03:38:00+00:00,111041.48982254734
2016-01-02 03:39:00+00:00,99970.28135690968
